web-scraper-order,web-scraper-start-url,page,page-href,item,item-href,name,price,buylink,buylink-href,image-src,info-label,info
"1616031061-190870","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 16 GB         (68)","https://pcpartpicker.com/product/VNJtt6/corsair-16-gb-2-x-8-gb-ddr4-3600-memory-cmk16gx4m2d3600c18","Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","Buy","https://pcpartpicker.com/mr/corsair/VNJtt6","","",""
"1616030941-189374","https://pcpartpicker.com/products/memory/","","","G.Skill Ripjaws V Series 16 GB         (72)","https://pcpartpicker.com/product/qGqbt6/gskill-memory-f43200c16d16gvgb","G.Skill Ripjaws V Series 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/515YvBSBNkL.jpg","ECC / Registered",""
"1616031608-194990","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 16 GB         (0)","https://pcpartpicker.com/product/Jk98TW/panram-memory-pud43000c164g4njk","Panram Ninja-V 16 GB (4 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","","4 x 4GB"
"1616031396-193307","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team T-Force XTREEM 16 GB         (0)","https://pcpartpicker.com/product/ZP4NnQ/team-t-force-xtreem-16gb-2-x-8gb-ddr4-3733-memory-txgd416g3733hc18adc01","Team T-Force XTREEM 16 GB (2 x 8 GB) DDR4-3733 CL18 Memory","","","","/static/forever/img/no-image.png","","1.35 V"
"1616031476-194044","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","GeIL SUPER LUCE 8 GB         (0)","https://pcpartpicker.com/product/G9rcCJ/geil-memory-glr48gb3000c15adc","GeIL SUPER LUCE 8 GB (2 x 4 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","","GLR48GB3000C15ADC"
"1616031476-194041","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","GeIL SUPER LUCE 8 GB         (0)","https://pcpartpicker.com/product/G9rcCJ/geil-memory-glr48gb3000c15adc","GeIL SUPER LUCE 8 GB (2 x 4 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","ECC / Registered",""
"1616031394-193286","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team T-Force XTREEM 8 GB         (0)","https://pcpartpicker.com/product/NTL7YJ/team-t-force-xtreem-8gb-2-x-4gb-ddr4-3466-memory-txgd48g3466hc17adc01","Team T-Force XTREEM 8 GB (2 x 4 GB) DDR4-3466 CL17 Memory","","","","/static/forever/img/no-image.png","","17-19-19-39"
"1616031075-191054","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (42)","https://pcpartpicker.com/product/BxTzK8/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3200-memory-bl2k8g32c16u4b","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","","","","Part #",""
"1616031012-190287","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 32 GB         (20)","https://pcpartpicker.com/product/Yg3mP6/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3600-memory-cmk32gx4m2d3600c18","Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory","","","","","","10 ns"
"1616030916-189065","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 32 GB         (1)","https://pcpartpicker.com/product/mtXnTW/corsair-vengeance-lpx-32-gb-4-x-8-gb-ddr4-3600-memory-cmk32gx4m4d3600c18","Corsair Vengeance LPX 32 GB (4 x 8 GB) DDR4-3600 CL18 Memory","","","","","","Corsair"
"1616030859-188350","https://pcpartpicker.com/products/memory/","","","G.Skill Ripjaws Series 8 GB         (110)","https://pcpartpicker.com/product/36zv6h/gskill-memory-f312800cl9d8gbrl","G.Skill Ripjaws Series 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory","","","","","Voltage",""
"1616031448-193789","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Core Series 8 GB         (1)","https://pcpartpicker.com/product/XTnG3C/avexir-memory-avd4uz124001604g2cor","Avexir Core Series 8 GB (2 x 4 GB) DDR4-2400 CL16 Memory","","","","","Manufacturer",""
"1616031353-192877","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Mushkin Essentials 8 GB         (0)","https://pcpartpicker.com/product/ccbkcf/mushkin-essentials-8gb-2-x-4gb-ddr3-1333-memory-997014","Mushkin Essentials 8 GB (2 x 4 GB) DDR3-1333 CL9 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/210eznoIH6L.jpg","Color",""
"1616031476-194045","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","GeIL SUPER LUCE 8 GB         (0)","https://pcpartpicker.com/product/G9rcCJ/geil-memory-glr48gb3000c15adc","GeIL SUPER LUCE 8 GB (2 x 4 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","","288-pin DIMM"
"1616031019-190383","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 8 GB         (10)","https://pcpartpicker.com/product/Tb97YJ/corsair-vengeance-lpx-8-gb-2-x-4-gb-ddr4-3000-memory-cmk8gx4m2c3000c16","Corsair Vengeance LPX 8 GB (2 x 4 GB) DDR4-3000 CL16 Memory","","","","","","16"
"1616031467-193960","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston ValueRAM 4 GB         (0)","https://pcpartpicker.com/product/ZMbkcf/kingston-memory-kvr21se15s84ha","Kingston ValueRAM 4 GB (1 x 4 GB) DDR4-2133 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/51GZqE7ohaL.jpg","Voltage",""
"1616030992-190026","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Neo 16 GB         (75)","https://pcpartpicker.com/product/JgLwrH/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-f4-3600c16d-16gtznc","G.Skill Trident Z Neo 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/d62078e82b57dca6362b1485f39e1064.256p.jpg","","16-19-19-39"
"1616030985-189931","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (24)","https://pcpartpicker.com/product/vZrmP6/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-3200-memory-cmw32gx4m4c3200c16w","Corsair Vengeance RGB Pro 32 GB (4 x 8 GB) DDR4-3200 CL16 Memory","","","","","","Corsair"
"1616031344-192801","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Apacer Commando 32 GB         (0)","https://pcpartpicker.com/product/8ZkwrH/apacer-commando-32gb-4-x-8gb-ddr4-2400-memory-ek32gatgeak2","Apacer Commando 32 GB (2 x 16 GB) DDR4-2400 CL16 Memory","","","","/static/forever/img/no-image.png","","Black / Red"
"1616031198-192179","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Team T-FORCE VULCAN Z 4 GB         (0)","https://pcpartpicker.com/product/P4RzK8/team-t-force-vulcan-z-4-gb-1-x-4-gb-ddr4-3000-memory-tlzrd44g3000hc16c01","Team T-FORCE VULCAN Z 4 GB (1 x 4 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/992b6ac2e9ad2de6a8df657af57af6c2.256p.jpg","Timing",""
"1616031555-194549","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston Savage 16 GB         (0)","https://pcpartpicker.com/product/jKp323/kingston-memory-hx424c12sb2k416","Kingston Savage 16 GB (4 x 4 GB) DDR4-2400 CL12 Memory","","","","","","288-pin DIMM"
"1616031045-190665","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 16 GB         (321)","https://pcpartpicker.com/product/ybrcCJ/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c16d-16gtzr","G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","Buy","https://pcpartpicker.com/mr/amazon/ybrcCJ","https://images-eu.ssl-images-amazon.com/images/I/41SYlOnZ4qL.jpg","",""
"1616030964-189659","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Royal 32 GB         (9)","https://pcpartpicker.com/product/sNrmP6/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c19d-32gtrs","G.Skill Trident Z Royal 32 GB (2 x 16 GB) DDR4-3600 CL19 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/5f0811018cd80527d23610ce976a39ce.256p.jpg","Form Factor",""
"1616030929-189232","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 32 GB         (14)","https://pcpartpicker.com/product/dHjJ7P/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gtzrx","G.Skill Trident Z RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/00963d6b0a92c53e1e3c5c6de47d238f.256p.jpg","","F4-3200C16D-32GTZRX"
"1616031015-190305","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix RGB 16 GB         (16)","https://pcpartpicker.com/product/4JBhP6/crucial-ballistix-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-bl2k8g36c16u4bl","Crucial Ballistix RGB 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","","","","Form Factor",""
"1616031780-196466","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (0)","https://pcpartpicker.com/product/sLPzK8/panram-memory-pud42400c154g2njr","Panram Ninja-V 8 GB (2 x 4 GB) DDR4-2400 CL15 Memory","","","","/static/forever/img/no-image.png","","Panram"
"1616031603-194949","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 16 GB         (0)","https://pcpartpicker.com/product/zZwqqs/panram-memory-pud43000c168g2njr","Panram Ninja-V 16 GB (4 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","","288-pin DIMM"
"1616031716-195931","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Crucial CT2K25664BA160BA 4 GB         (0)","https://pcpartpicker.com/product/dvfmP6/crucial-memory-ct2k25664ba160ba","Crucial 4 GB (2 x 2 GB) DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41osMcw-GqL.jpg","","13.75 ns"
"1616031442-193734","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Core Series 8 GB         (0)","https://pcpartpicker.com/product/3Kp323/avexir-memory-avd4uz126661704g2cow","Avexir Core Series 8 GB (2 x 4 GB) DDR4-2666 CL17 Memory","","","","/static/forever/img/no-image.png","","Avexir"
"1616031754-196248","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","AMD R5 Entertainment 8 GB         (0)","https://pcpartpicker.com/product/H4dFf7/amd-memory-r538g1609u1k","AMD R5 Entertainment 8 GB (2 x 4 GB) DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41PPa60Ld0L.jpg","","240-pin DIMM"
"1616030939-189336","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (7)","https://pcpartpicker.com/product/xn848d/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3600-memory-cmw32gx4m2d3600c18","Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory","","Buy","https://pcpartpicker.com/mr/memoryc/xn848d","","",""
"1616031371-193052","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team Vulcan 32 GB         (0)","https://pcpartpicker.com/product/WRrcCJ/team-vulcan-32gb-2-x-16gb-ddr4-2800-memory-tlred432g2800hc16cdc01","Team Vulcan 32 GB (2 x 16 GB) DDR4-2800 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/826c3c58a0d00a6854a4bc0c05a34d91.256p.jpg","First Word Latency",""
"1616030856-188333","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Neo 32 GB         (10)","https://pcpartpicker.com/product/XJVG3C/gskill-trident-z-neo-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c16q-32gtznc","G.Skill Trident Z Neo 32 GB (4 x 8 GB) DDR4-3600 CL16 Memory","","","","","","16-19-19-39"
"1616031401-193333","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team T-Force XTREEM 8 GB         (0)","https://pcpartpicker.com/product/DX648d/team-t-force-xtreem-8gb-2-x-4gb-ddr4-3466-memory-txd48g3466hc17adc01","Team T-Force XTREEM 8 GB (2 x 4 GB) DDR4-3466 CL17 Memory","","","","https://m.media-amazon.com/images/I/51CuuUwLqXL.jpg","Manufacturer",""
"1616030996-190057","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 64 GB         (5)","https://pcpartpicker.com/product/gRMTwP/gskill-trident-z-rgb-64-gb-2-x-32-gb-ddr4-3600-memory-f4-3600c18d-64gtzr","G.Skill Trident Z RGB 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory","$314.99","","","//cdna.pcpartpicker.com/static/forever/images/product/712c928dba9edee5be3380b33b612b50.256p.jpg","",""
"1616031721-195971","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (0)","https://pcpartpicker.com/product/FHzZxr/panram-memory-pud42666c164g2njr","Panram Ninja-V 8 GB (2 x 4 GB) DDR4-2666 CL16 Memory","","","","/static/forever/img/no-image.png","","12.003 ns"
"1616031782-196478","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 32 GB         (0)","https://pcpartpicker.com/product/9cTrxr/panram-memory-pud42133c138g4njk","Panram Ninja-V 32 GB (4 x 8 GB) DDR4-2133 CL13 Memory","","","","/static/forever/img/no-image.png","Form Factor",""
"1616031019-190375","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 8 GB         (10)","https://pcpartpicker.com/product/Tb97YJ/corsair-vengeance-lpx-8-gb-2-x-4-gb-ddr4-3000-memory-cmk8gx4m2c3000c16","Corsair Vengeance LPX 8 GB (2 x 4 GB) DDR4-3000 CL16 Memory","","","","","Heat Spreader",""
"1616031700-195793","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","G.Skill Ripjaws Series 32 GB         (0)","https://pcpartpicker.com/product/x4dFf7/gskill-memory-f42133c15q32grs","G.Skill Ripjaws Series 32 GB (4 x 8 GB) DDR4-2133 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/51rtf%2BwWvAL.jpg","","15"
"1616031799-196623","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 8 GB         (0)","https://pcpartpicker.com/product/Q68H99/panram-memory-pud3l1600c118gnjr","Panram Ninja Series 8 GB (1 x 8 GB) DDR3-1600 CL11 Memory","","","","/static/forever/img/no-image.png","Voltage",""
"1616031796-196599","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja Series 8 GB         (0)","https://pcpartpicker.com/product/H2VBD3/panram-memory-pud3l1600c94g2njr","Panram Ninja Series 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory","","","","/static/forever/img/no-image.png","Modules",""
"1616031511-194334","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Trident Z 16 GB         (0)","https://pcpartpicker.com/product/jDqbt6/gskill-memory-f43333c16d16gtz","G.Skill Trident Z 16 GB (2 x 8 GB) DDR4-3333 CL16 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/51N7RjhfIgL.jpg","Part #",""
"1616030852-188263","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z Neo 256 GB         (0)","https://pcpartpicker.com/product/jghmP6/gskill-trident-z-neo-256-gb-8-x-32-gb-ddr4-3600-memory-f4-3600c18q2-256gtzn","G.Skill Trident Z Neo 256 GB (8 x 32 GB) DDR4-3600 CL18 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/1370f670e619950a35c6f024b55cd2c9.256p.jpg","Color",""
"1616031419-193527","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill FORTIS 32 GB         (0)","https://pcpartpicker.com/product/78cMnQ/gskill-fortis-32gb-2-x-16gb-ddr4-2400-memory-f4-2400c16d-32gft","G.Skill FORTIS 32 GB (2 x 16 GB) DDR4-2400 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/be9024f49a4185bbf262cb17b597514e.256p.jpg","","1.2 V"
"1616030890-188723","https://pcpartpicker.com/products/memory/","","","Kingston HyperX Fury 16 GB         (1)","https://pcpartpicker.com/product/7YkgXL/kingston-hyperx-fury-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-hx426c16fb3k216","Kingston HyperX Fury 16 GB (2 x 8 GB) DDR4-2666 CL16 Memory","","Buy","https://pcpartpicker.com/mr/amazon/7YkgXL","","",""
"1616031401-193346","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team T-Force XTREEM 8 GB         (0)","https://pcpartpicker.com/product/DX648d/team-t-force-xtreem-8gb-2-x-4gb-ddr4-3466-memory-txd48g3466hc17adc01","Team T-Force XTREEM 8 GB (2 x 4 GB) DDR4-3466 CL17 Memory","","","","https://m.media-amazon.com/images/I/51CuuUwLqXL.jpg","","288-pin DIMM"
"1616031373-193083","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team Night Hawk RGB 16 GB         (0)","https://pcpartpicker.com/product/DdL7YJ/team-night-hawk-rgb-16gb-2-x-8gb-ddr4-2800-memory-tf2d416g2800hc16cdc01","Team Night Hawk RGB 16 GB (2 x 8 GB) DDR4-2800 CL16 Memory","","","","/static/forever/img/no-image.png","","2 x 8GB"
"1616031189-192090","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","OLOy WarHawk RGB 32 GB         (0)","https://pcpartpicker.com/product/Kdn8TW/oloy-warhawk-rgb-32-gb-2-x-16-gb-ddr4-3000-memory-md4u163016bcda","OLOy WarHawk RGB 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory","","","","","ECC / Registered",""
"1616031005-190184","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (22)","https://pcpartpicker.com/product/3yQG3C/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-3200-memory-cmw32gx4m4c3200c16","Corsair Vengeance RGB Pro 32 GB (4 x 8 GB) DDR4-3200 CL16 Memory","","","","","Color",""
"1616030885-188663","https://pcpartpicker.com/products/memory/","","","Kingston HyperX Fury 8 GB         (0)","https://pcpartpicker.com/product/LfDkcf/kingston-hyperx-fury-8-gb-1-x-8-gb-ddr4-2400-memory-hx424c15fb38","Kingston HyperX Fury 8 GB (1 x 8 GB) DDR4-2400 CL15 Memory","","","","","Manufacturer",""
"1616031740-196122","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","GeIL Dragon RAM Combo 16 GB         (0)","https://pcpartpicker.com/product/WmkwrH/geil-memory-gww416gb3466c16qk","GeIL Dragon RAM Combo 16 GB (4 x 4 GB) DDR4-3466 CL16 Memory","","","","/static/forever/img/no-image.png","CAS Latency",""
"1616031005-190199","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (22)","https://pcpartpicker.com/product/3yQG3C/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-3200-memory-cmw32gx4m4c3200c16","Corsair Vengeance RGB Pro 32 GB (4 x 8 GB) DDR4-3200 CL16 Memory","","","","","","1.35 V"
"1616031738-196109","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","PNY NHS 4 GB         (0)","https://pcpartpicker.com/product/nXbkcf/pny-memory-mn4gsd31600lv","PNY NHS 4 GB (1 x 4 GB) DDR3-1600 CL11 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/51SfF%2B3KGvL.jpg","","1 x 4GB"
"1616030862-188389","https://pcpartpicker.com/products/memory/","","","Crucial CT4G4DFS824A 4 GB         (1)","https://pcpartpicker.com/product/y838TW/crucial-4gb-1-x-4gb-ddr4-2400-memory-ct4g4dfs824a","Crucial 4 GB (1 x 4 GB) DDR4-2400 CL17 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/1c1a330e97f77a0ca8c6209adc7804cd.256p.jpg","","14.167 ns"
"1616030943-189409","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance 16 GB         (90)","https://pcpartpicker.com/product/qdkD4D/corsair-memory-cmz16gx3m2a1600c10","Corsair Vengeance 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory","","","","","","240-pin DIMM"
"1616031152-191738","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Apacer AU 4 GB         (0)","https://pcpartpicker.com/product/4w6p99/apacer-au-4-gb-1-x-4-gb-ddr4-2666-cl19-memory-au04ggb26cqtbgh","Apacer AU 4 GB (1 x 4 GB) DDR4-2666 CL19 Memory","","","","/static/forever/img/no-image.png","First Word Latency",""
"1616031348-192833","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Apacer Commando 16 GB         (0)","https://pcpartpicker.com/product/7wTrxr/apacer-commando-16gb-2-x-8gb-ddr4-2400-memory-ek16gatkeak2","Apacer Commando 16 GB (2 x 8 GB) DDR4-2400 CL16 Memory","","","","/static/forever/img/no-image.png","Color",""
"1616030890-188736","https://pcpartpicker.com/products/memory/","","","Kingston HyperX Fury 16 GB         (1)","https://pcpartpicker.com/product/7YkgXL/kingston-hyperx-fury-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-hx426c16fb3k216","Kingston HyperX Fury 16 GB (2 x 8 GB) DDR4-2666 CL16 Memory","","","","","","Kingston"
"1616031061-190881","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 16 GB         (68)","https://pcpartpicker.com/product/VNJtt6/corsair-16-gb-2-x-8-gb-ddr4-3600-memory-cmk16gx4m2d3600c18","Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","","","","First Word Latency",""
"1616031163-191849","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","GeIL EVO POTENZA 16 GB         (0)","https://pcpartpicker.com/product/kh2bt6/geil-evo-potenza-16-gb-2-x-8-gb-ddr4-3600-memory-gpb416gb3600c18adc","GeIL EVO POTENZA 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","","","/static/forever/img/no-image.png","First Word Latency",""
"1616031208-192277","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","OLOy MD4U082417BBSA 8 GB         (0)","https://pcpartpicker.com/product/JRL48d/oloy-8-gb-1-x-8-gb-ddr4-2400-memory-md4u082417bbsa","OLOy 8 GB (1 x 8 GB) DDR4-2400 CL17 Memory","","","","/static/forever/img/no-image.png","","1.2 V"
"1616031180-191996","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Team T-FORCE DARK Z 16 GB         (0)","https://pcpartpicker.com/product/VH2bt6/team-t-force-dark-z-16-gb-1-x-16-gb-ddr4-2666-memory-tdzrd416g2666hc15b01","Team T-FORCE DARK Z 16 GB (1 x 16 GB) DDR4-2666 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/b91b2bacda6ff00dfd9010ed10e4ec82.256p.jpg","Modules",""
"1616031335-192759","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Crucial CT8G3ERSDD8186D 8 GB         (0)","https://pcpartpicker.com/product/8mCD4D/crucial-8gb-1-x-8gb-registered-ddr3-1866-memory-ct8g3ersdd8186d","Crucial 8 GB (1 x 8 GB) Registered DDR3-1866 CL13 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/9970c9a8433a7103be4e82873b534232.256p.jpg","","240-pin DIMM"
"1616031439-193712","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Core Series 8 GB         (0)","https://pcpartpicker.com/product/VsL7YJ/avexir-memory-avd4uz126661704g2coy","Avexir Core Series 8 GB (2 x 4 GB) DDR4-2666 CL17 Memory","","","","/static/forever/img/no-image.png","","Avexir"
"1616030971-189765","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 32 GB         (67)","https://pcpartpicker.com/product/6rrcCJ/corsair-memory-cmk32gx4m2b3200c16","Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","","","1.35 V"
"1616030927-189204","https://pcpartpicker.com/products/memory/","","","G.Skill Aegis 16 GB         (2)","https://pcpartpicker.com/product/bRvZxr/gskill-memory-f42133c15d16gis","G.Skill Aegis 16 GB (2 x 8 GB) DDR4-2133 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41eopavju9L.jpg","","G.Skill"
"1616031487-194140","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir ROG Red Tesla 16 GB         (0)","https://pcpartpicker.com/product/dZwqqs/avexir-memory-avd4uz126661504g4rdrog","Avexir ROG Red Tesla 16 GB (4 x 4 GB) DDR4-2666 CL15 Memory","","","","","Voltage",""
"1616031163-191848","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","GeIL EVO POTENZA 16 GB         (0)","https://pcpartpicker.com/product/kh2bt6/geil-evo-potenza-16-gb-2-x-8-gb-ddr4-3600-memory-gpb416gb3600c18adc","GeIL EVO POTENZA 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","","","/static/forever/img/no-image.png","Color",""
"1616031003-190151","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 32 GB         (8)","https://pcpartpicker.com/product/KkqBD3/crucial-ballistix-32-gb-2-x-16-gb-ddr4-3600-memory-bl2k16g36c16u4b","Crucial Ballistix 32 GB (2 x 16 GB) DDR4-3600 CL16 Memory","","","","","Manufacturer",""
"1616030890-188721","https://pcpartpicker.com/products/memory/","","","Kingston HyperX Fury 16 GB         (1)","https://pcpartpicker.com/product/7YkgXL/kingston-hyperx-fury-16-gb-2-x-8-gb-ddr4-2666-cl16-memory-hx426c16fb3k216","Kingston HyperX Fury 16 GB (2 x 8 GB) DDR4-2666 CL16 Memory","$112.66+","","","","",""
"1616031073-191039","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (89)","https://pcpartpicker.com/product/NyTPxr/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-3200-memory-cmw32gx4m2c3200c16","Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","","","10 ns"
